Index	Formation_Energy_eV	Atomization_Energy_eV	Bandgap_eV	Bandgap_nm	Smallest_Direct_Bandgap_eV	Smallest_Direct_Bandgap_nm	No_of_im_wave_nos_dimensionless	Lowest_wave_no_cm-1	Lowest_wave_no_THz	q*_A-1	I1/I3_dimensionless	I2/I3_dimensionless
1	0.281019	-4.868637651	6.12637836	202.3776206	6.12637836	202.3776206	0	8.441982	0.2530838668	0	0.750673	0.999997
2	0.225151	-4.810532397	6.35351359	195.1427124	6.35351359	195.1427124	1	-17.351049	-0.5201705682	0.5	0.663471	0.982494
3	0.484622	-4.366132393	2.10958543	587.7182587	2.47010653	501.9386251	2	-47.717004	-1.430517606	0.5	0.756637	0.936288
4	0.185951	-4.710431525	6.68326348	185.514439	6.68498058	185.4667879	1	-14.026722	-0.4205099042	0.5	0.645216	0.971654
5	0.390122	-4.460631966	3.23049377	383.7933033	3.62604218	341.9270416	4	-182.72525	-5.477956815	0	0.520956	0.963961
6	0.198774	-4.508115864	4.56653166	271.5062476	4.58273015	270.5465595	1	-14.101849	-0.4227621515	0.5	0.641104	0.916812
7	0.158803	-4.737579027	6.69098962	185.300224	6.69098962	185.300224	1	-26.567209	-0.7964636721	0.5	0.679982	0.981077
8	0.359662	-4.347228257	3.38286706	366.5062367	3.38286706	366.5062367	1	-30.835602	-0.9244266795	0.5	0.698314	0.922793
9	0.170641	-4.551615169	6.93055908	178.8949291	6.93055908	178.8949291	4	-99.277639	-2.976264195	0.5	0.420822	0.896581
10	0.165018	-4.611952479	5.34786192	231.8387973	5.45030323	227.4812654	1	-15.995299	-0.4795262678	0.5	0.711828	0.900367
11	0.093099	-4.541571822	5.01244453	247.3527374	5.01244453	247.3527374	1	-20.764318	-0.6224976422	0.5	0.708396	0.984201
12	0.238761	-4.538210077	5.11475168	242.4050967	5.52510475	224.4015148	1	-11.94209	-0.3580143045	0.5	0.686063	0.905704
13	0.635864	-4.308717627	3.33218887	372.0803123	3.8888551	318.8192523	1	-16.423943	-0.492376672	0.5	0.355884	0.905785
14	0.052489	-4.416709157	5.86447425	211.4156909	5.86447425	211.4156909	1	-29.412208	-0.8817544661	0.5	0.731169	0.99265
15	0.12033	-4.488594357	5.52074898	224.5785635	5.6120375	220.9254438	1	-12.538912	-0.3759065506	0.5	0.739486	0.892133
16	-0.041118	-4.510317148	4.84171018	256.0751944	4.84171018	256.0751944	3	-53.594137	-1.606709352	0	0.401764	0.895813
17	0.11016	-4.359039051	5.55603268	223.1523727	5.55603268	223.1523727	3	-70.299617	-2.107526278	0.5	0.451079	0.907416
18	0.590774	-4.569709918	3.55273796	348.9820779	3.55273796	348.9820779	1	-13.556682	-0.406418481	0.5	0.630455	0.875513
19	0.034302	-4.574621792	5.51077477	224.9850388	5.51077477	224.9850388	1	-14.910591	-0.4470075897	0.5	0.248208	0.840965
20	0.464241	-4.55513024	4.10909341	301.7312462	4.10909341	301.7312462	5	-59.149197	-1.773245607	0	0.624096	0.87329
21	0.535741	-4.483629991	4.15335827	298.5155132	4.15335827	298.5155132	1	-24.346874	-0.729899805	0.5	0.382117	0.935084
22	0.111374	-4.497550504	5.67963594	218.296012	5.98613555	207.1189109	1	-14.814143	-0.4441161558	0.5	0.741191	0.8652
23	0.061041	-4.219526349	3.95125624	313.7842246	3.95125624	313.7842246	1	-23.616865	-0.7080147192	0.5	0.583939	0.955022
24	0.497445	-4.375581224	3.40083798	364.5695216	3.40083798	364.5695216	1	-15.129403	-0.4535673984	0.5	0.69626	0.852711
25	0.158257	-4.310942073	5.57007133	222.5899458	5.57007133	222.5899458	1	-27.520475	-0.8250418241	0.5	0.654468	0.971188
26	0.209628	-4.399296537	4.92405719	251.7927448	5.30054071	233.9085658	1	-10.732914	-0.3217641754	0.5	0.709455	0.932535
27	0.508763	-4.19812751	1.83742661	674.7708282	2.2639298	547.6503182	3	-89.826323	-2.692921302	0.5	0.531092	0.881395
28	0.330544	-4.464614931	5.22958908	237.0820836	5.22995817	237.0653522	1	-22.974353	-0.6887527235	0.5	0.416578	0.756623
29	0.017002	-4.452196717	5.23980704	236.6197583	5.23980704	236.6197583	1	-27.738508	-0.831578279	0.5	0.568411	0.947516
30	0.094578	-4.24118961	3.92739759	315.6904406	4.39012912	282.4158109	2	-65.606143	-1.966819682	0.5	0.471415	0.947651
31	0.020758	-4.246196805	5.65207637	219.3604251	5.76237521	215.1616009	3	-71.653741	-2.148121832	0.5	0.499787	0.914982
32	0.118707	-4.412350107	4.50418287	275.264551	4.50418287	275.264551	1	-26.388185	-0.7910966758	0.5	0.619516	0.891453
33	0.163274	-4.235591981	4.3184928	287.1006003	4.72454179	262.4258458	3	-43.223929	-1.295818812	0	0.41466	0.837184
34	0.216842	-4.231336127	4.27734408	289.8625531	4.29908316	288.3968114	1	-6.775121	-0.2031127075	0.08	0.685268	0.85226
35	0.79308	-4.266180758	4.04462175	306.5408713	4.53678804	273.2862687	1	-11.907873	-0.3569885062	0.5	0.348814	0.853109
36	0.54228	-4.330746244	4.22149521	293.6973309	4.22149521	293.6973309	1	-11.281569	-0.3382124134	0.5	0.677692	0.902908
37	0.432511	-4.263468971	4.45716226	278.1684406	4.45716226	278.1684406	1	-13.088241	-0.3923749946	0.5	0.682204	0.889436
38	0.557208	-4.138772868	3.6216629	342.3404965	3.6216629	342.3404965	1	-20.604676	-0.6177117027	0.5	0.615997	0.818955
39	0.368246	-4.327734662	5.01164764	247.3920683	5.01165742	247.3915856	1	-13.562728	-0.4065997353	0.5	0.661056	0.755959
40	0.277585	-4.418394914	5.10929409	242.6640263	5.10929409	242.6640263	1	-14.69838	-0.4406456737	0.5	0.723244	0.837673
41	-0.027572	-4.349038139	5.45384721	227.3334451	5.73760703	216.0904135	1	-5.894355	-0.1767080474	0.5	0.744437	0.879939
42	0.642039	-4.377331901	3.5394377	350.2934592	3.5394377	350.2934592	1	-12.555607	-0.3764070534	0.5	0.361456	0.793461
43	0.056476	-4.412722849	4.76281641	260.3169572	4.76281641	260.3169572	1	-22.610234	-0.6778367271	0.5	0.695768	0.975441
44	-0.10936	-4.376314654	5.63246441	220.1242272	5.63246441	220.1242272	1	-22.085532	-0.6621065809	0.5	0.368786	0.875024
45	0.050162	-4.160324011	3.87192761	320.2130826	4.29690387	288.5430796	3	-23.324695	-0.6992556963	0	0.498381	0.811524
46	0.323923	-4.207134189	2.81415881	440.5728174	2.81415881	440.5728174	1	-32.951542	-0.9878608679	0.5	0.633151	0.891804
47	-0.180629	-4.300313968	4.61675553	268.5526377	4.61675553	268.5526377	1	-25.532066	-0.765430913	0.5	0.705973	0.960691
48	-0.114855	-4.325341533	4.97482078	249.2234254	4.97482078	249.2234254	1	-20.120063	-0.6031833927	0.5	0.710348	0.830068
49	-0.082919	-4.349874392	5.64068607	219.8033821	5.65036367	219.4269162	1	-17.058546	-0.5114015622	0.5	0.162243	0.837758
50	0.082157	-4.184797932	5.20051516	238.407511	5.20051516	238.407511	4	-43.610709	-1.307414167	0	0.400505	0.891764
51	0.092353	-4.629903418	6.55099853	189.2599838	6.55099853	189.2599838	1	-29.123311	-0.8730935651	0.5	0.377327	0.892053
52	0.506423	-4.51294757	3.83089642	323.642756	3.83089642	323.642756	1	-25.551839	-0.7660236917	0.5	0.568297	0.891172
53	0.110595	-4.498329602	5.33494471	232.4001359	5.69284386	217.7895452	1	-13.553309	-0.4063173612	0.5	0.62838	0.9503
54	0.150822	-4.458102393	4.96327384	249.8032378	5.31402184	233.3151637	4	-32.92193	-0.9869731239	0	0.599611	0.968789
55	-0.006584	-4.405450369	5.74641636	215.7591441	5.74641636	215.7591441	1	-19.170442	-0.5747145148	0.5	0.309004	0.770711
56	0.129706	-4.368674055	7.63574039	162.3734978	7.657887	161.9039136	4	-50.898084	-1.52588384	0	0.621817	0.979824
57	0.00602	-4.392845516	5.90842772	209.8429454	5.90842772	209.8429454	1	-21.186144	-0.6351436482	0.5	0.342528	0.917354
58	0.421408	-4.416530975	4.77005366	259.9219975	4.77005366	259.9219975	1	-34.319186	-1.028861741	0.5	0.344714	0.933844
59	0.620641	-4.217298765	3.85449056	321.6616713	3.85449056	321.6616713	3	-38.366415	-1.150194429	0	0.384821	0.915319
60	0.104821	-4.294045004	5.25572949	235.902909	5.6515075	219.3825055	3	-61.435934	-1.841800153	0.5	0.525927	0.809768
61	-0.03248	-4.431345904	5.49071137	225.8071481	5.49071137	225.8071481	2	-50.021722	-1.499611208	0.5	0.370389	0.884832
62	0.071726	-4.327139529	4.88443903	253.8350602	5.32312145	232.9163231	4	-37.078785	-1.111592311	0	0.46365	0.82019
63	0.495893	-4.200087892	3.83165256	323.5788882	3.83165256	323.5788882	1	-6.41013	-0.1921705693	0.5	0.547934	0.847132
64	0.33437	-4.361610257	3.6953548	335.5136225	3.6953548	335.5136225	1	-15.525339	-0.4654372429	0.5	0.43223	0.907855
65	0.492937	-4.20304309	3.70709001	334.4515164	3.70709001	334.4515164	1	-23.040533	-0.6907367469	0.5	0.71537	0.907168
66	0.146559	-4.174906618	3.61969999	342.5261427	3.98543739	311.0930505	4	-32.100665	-0.9623522562	0	0.620526	0.706879
67	0.405496	-4.290483896	3.54604132	349.6411247	3.54604132	349.6411247	4	-47.79156	-1.432752736	0	0.663614	0.848812
68	0.248653	-4.44732718	4.25823998	291.1629878	4.25823998	291.1629878	3	-38.856059	-1.164873564	0	0.724991	0.80611
69	-0.042419	-4.363885384	4.84714126	255.7882696	5.21744156	237.6340705	1	-14.741397	-0.4419352889	0.5	0.687871	0.796515
70	0.488031	-4.207949215	4.20897789	294.5707741	4.20897789	294.5707741	3	-38.686308	-1.159784565	0	0.641094	0.887284
71	0.149209	-4.172257449	4.13213487	300.0487434	4.59608766	269.7602759	1	-13.027145	-0.3905433854	0.5	0.681199	0.857078
72	1.18888	-4.42472003	3.5022534	354.0126124	3.52205631	352.0221616	1	-8.8115	-0.2641617208	0.5	0.284051	0.966083
73	0.336281	-4.447300381	4.71591819	262.9057217	4.71591819	262.9057217	2	-9.044262	-0.2711397394	0.11	0.735785	0.810961
74	0.999896	-4.613703569	3.80984784	325.4308118	3.80984784	325.4308118	3	-66.843674	-2.003919872	0.5	0.552503	0.712844
75	0.606379	-4.177202103	2.18220086	568.1612074	2.18220086	568.1612074	1	-16.67089	-0.4997799455	0.5	0.403102	0.827643
76	0.919498	-4.597560048	3.71205672	334.0040223	3.81103179	325.3297122	1	-18.995135	-0.5694589512	0.5	0.303014	0.826232
77	1.236661	-4.280397117	3.62481517	342.0427849	3.63047996	341.5090812	1	-14.409166	-0.4319752693	0.5	0.251854	0.971495
78	0.508706	-4.27487513	2.98495648	415.363468	3.13454575	395.5411643	2	-10.957776	-0.3285053583	0.11	0.528818	0.739974
79	0.918903	-3.989121756	2.27922719	543.9746774	2.41216646	513.9951558	4	-64.842086	-1.943913865	0	0.684465	0.731309
80	0.684727	-4.223297586	2.46097229	503.8016399	2.64446178	468.8446945	1	-9.449205	-0.2832796065	0.5	0.610635	0.771444
81	0.29436	-4.274106073	4.86713764	254.7373769	4.91796073	252.1048751	1	-12.3542	-0.3703690326	0.5	0.733616	0.820532
82	0.412279	-4.15618628	2.68534159	461.7073225	2.75336716	450.3002336	1	-11.509865	-0.3450565448	0.5	0.375518	0.722369
83	0.509378	-4.059087278	3.04765093	406.8188595	3.06807431	404.1107712	1	-12.265875	-0.3677211198	0.5	0.492386	0.77602
84	0.697581	-4.207913248	4.48811707	276.2498964	4.96920897	249.5048775	1	-19.131969	-0.573561125	0.5	0.334029	0.859799
85	-0.115601	-4.256006873	4.18760572	296.074167	4.18760572	296.074167	1	-23.844981	-0.7148534544	0.5	0.335122	0.885375
86	0.039513	-3.93998408	4.35024442	285.0051068	4.53385411	273.4631167	1	-15.002956	-0.4497766185	0.5	0.751558	0.89085
87	-0.031189	-4.010686351	4.41304974	280.9489918	4.90243518	252.9032674	4	-48.18404	-1.444518972	0	0.496529	0.812189
88	0.011722	-4.231876418	4.25485812	291.3944109	4.29141293	288.9122757	3	-12.989058	-0.3894015676	0.04	0.618376	0.863738
89	0.058373	-4.550006297	5.48330354	226.1122089	5.52407587	224.4433104	1	-4.385829	-0.1314836448	0.18	0.102861	0.897139
90	0.086555	-3.98892002	3.95916017	313.1577967	4.42572964	280.1440613	3	-46.94837	-1.407474574	0	0.644266	0.694789
91	0.012967	-4.062508962	4.20705005	294.7057584	4.65107179	266.5712187	2	-40.925456	-1.226912431	0.5	0.489396	0.864416
92	0.311818	-4.060772111	4.59745057	269.6803058	4.59745057	269.6803058	3	-22.45895	-0.6733013538	0	0.495738	0.8879
93	0.449441	-4.018909264	3.95578732	313.4248065	3.95578732	313.4248065	4	-32.785077	-0.9828703804	0	0.460953	0.894468
94	0.333831	-4.134518866	4.39941094	281.8199737	4.39941094	281.8199737	2	-14.501098	-0.4347313172	0.12	0.728753	0.86423
95	0.179086	-4.289264167	3.85503669	321.6161025	3.91163196	316.9628145	1	-10.924596	-0.3275106484	0.5	0.335652	0.743446
96	-0.309069	-4.211783058	5.211795	237.8915279	5.211795	237.8915279	4	-66.766102	-2.001594325	0	0.440987	0.895581
97	-0.323652	-4.303148771	5.30512413	233.7064779	5.30512413	233.7064779	1	-13.807481	-0.4139372344	0.5	0.477772	0.786198
98	-0.222537	-4.202034195	5.6893493	217.9233178	5.6893493	217.9233178	3	-68.51798	-2.054114226	0.5	0.442732	0.871869
99	-0.110767	-4.12491807	6.21345085	199.5415922	6.21345085	199.5415922	1	-23.598811	-0.7074734747	0.5	0.363241	0.877727
100	-0.271461	-4.34693683	5.77452475	214.7089032	5.77452475	214.7089032	1	-12.409043	-0.3720131819	0.5	0.867334	0.947998
101	0.05954	-4.408810476	4.84732662	255.7784884	4.84732662	255.7784884	1	-24.615312	-0.7379473615	0.5	0.460978	0.836155
102	0.154026	-4.314324712	5.01514168	247.2197107	5.01514168	247.2197107	1	-24.555158	-0.7361439927	0.5	0.601174	0.712569
103	0.195677	-4.272673639	5.71943364	216.7770366	5.71943364	216.7770366	1	-20.416694	-0.6120761528	0.5	0.289106	0.972912
104	-0.208025	-4.283500904	5.60539795	221.1871283	5.60539795	221.1871283	4	-30.511524	-0.9147110803	0	0.457404	0.781682
105	0.01948	-4.10931043	4.52618234	273.9266301	4.94470458	250.7413447	3	-34.985722	-1.048843957	0	0.372715	0.850775
106	-0.045977	-4.174768317	6.44029955	192.5130758	6.44029955	192.5130758	1	-10.599823	-0.3177742137	0.5	0.250487	0.749514
107	0.223075	-4.454721959	3.7515865	330.4846831	3.7515865	330.4846831	2	-17.812253	-0.5339970951	0.5	0.118155	0.881845
108	0.75743	-3.838600435	3.1823394	389.6007684	3.20346418	387.0316026	6	-106.803687	-3.201889093	0	0.173929	0.826071
109	0.199489	-4.000388865	8.13322551	152.4415958	8.13322551	152.4415958	5	-96.451052	-2.891525378	0.5	0.602955	1
110	0.329782	-4.878836154	5.694934	217.7096127	5.85564211	211.7345719	4	-7.411918	-0.2222033721	0	0.47039	0.999998
111	0.268896	-4.831645493	6.00500648	206.4680329	6.1517745	201.5421527	1	-14.18962	-0.4253934559	0.5	0.437564	0.999634
112	0.519504	-4.390212075	2.47855303	500.228101	2.47855303	500.228101	1	-16.146685	-0.484064699	0.5	0.486402	0.957337
113	0.242366	-4.726081105	6.12280802	202.4956313	6.12280802	202.4956313	1	-14.311567	-0.4290493294	0.5	0.190234	0.900657
114	0.428964	-4.48075223	4.27258605	290.1853493	4.29295717	288.8083497	1	-6.708859	-0.2011262257	0.5	0.452373	0.920138
115	0.262594	-4.509153903	4.36423422	284.0915068	4.55413686	272.2451945	1	-24.727736	-0.7413177431	0.5	0.146406	0.917569
116	0.194675	-4.773771505	6.43033343	192.8114442	6.5794949	188.4402822	1	-19.306064	-0.5787803539	0.5	0.426239	0.987332
117	0.414419	-4.357328774	3.44840912	359.5402495	3.44840912	359.5402495	2	-15.540302	-0.4658858217	0.11	0.148833	0.899965
118	0.21765	-4.585679234	7.06657282	175.451652	7.06657282	175.451652	1	-13.322335	-0.3993929454	0.5	0.337541	0.961747
119	0.210367	-4.631461986	5.37225594	230.7860774	5.389532	230.0462963	1	-14.633589	-0.4387032913	0.5	0.515054	0.899638
120	0.141012	-4.552620258	4.73656976	261.7594458	4.80729431	257.9084607	1	-13.963925	-0.4186273004	0.5	0.469918	0.990897
121	0.285918	-4.555910471	5.15821852	240.3624179	5.20807577	238.0614127	1	-6.000109	-0.1798784677	0.43	0.503748	0.916048
122	0.701588	-4.307851743	3.26644796	379.5688438	3.44841696	359.5394321	2	-11.640395	-0.3489697298	0.5	0.216618	0.958123
123	0.09525	-4.438806601	5.56125357	222.9428779	5.66344111	218.920238	1	-23.031829	-0.690475808	0.5	0.459556	0.994279
124	0.177638	-4.50335121	5.45588521	227.2485266	5.47267427	226.551374	1	-9.644734	-0.2891414095	0.5	0.229502	0.853668
125	0.012967	-4.521089996	4.73186214	262.0198642	4.73186214	262.0198642	1	-12.765675	-0.382704724	0.5	0.169255	0.904293
126	0.161113	-4.372944107	5.39096041	229.9853423	5.39096041	229.9853423	1	-19.955922	-0.5982625768	0.5	0.417616	0.987273
127	0.642796	-4.589752517	3.63681273	340.9144126	3.74956063	330.6632424	1	-9.068566	-0.2718683538	0.5	0.41425	0.911118
128	0.096354	-4.584634484	5.86833346	211.276657	5.86833346	211.276657	1	-8.971042	-0.2689446623	0.5	0.447473	0.920698
129	0.502809	-4.597634502	4.17656521	296.8568221	4.34720325	285.2044876	1	-20.462764	-0.6134572945	0.5	0.40125	0.915198
130	0.604786	-4.495657734	4.3250134	286.6677535	4.3250134	286.6677535	1	-10.142366	-0.3040600188	0.5	0.199943	0.941806
131	0.149719	-4.531269267	5.7262062	216.5206477	5.7262062	216.5206477	1	-11.753874	-0.3523717394	0.5	0.500311	0.901303
132	0.097981	-4.247444333	4.01405909	308.874844	4.01405909	308.874844	1	-14.5353	-0.4357566658	0.5	0.67907	0.760217
133	0.550435	-4.394655022	3.58946336	345.4114866	3.58946336	345.4114866	1	-14.387286	-0.4313193245	0.41	0.497545	0.913443
134	0.20503	-4.32902645	5.20759293	238.0834854	5.20759293	238.0834854	1	-20.90011	-0.6265685777	0.5	0.450065	0.993265
135	0.249906	-4.431083155	4.96984919	249.4727361	4.96984919	249.4727361	1	-0.566353	-0.01697880986	0.01	0.498008	0.926659
136	0.549447	-4.222301298	2.25894308	548.8592813	2.25894308	548.8592813	2	-37.104839	-1.112373389	0.4	0.32443	0.922611
137	0.372906	-4.494317292	5.70608555	217.2841372	5.73549098	216.1701378	1	-2.022281	-0.06062636656	0.31	0.075934	0.924067
138	0.065063	-4.468993416	5.04274573	245.8664271	5.10450631	242.8916334	1	-21.662302	-0.6494184841	0.5	0.42241	0.994892
139	0.140329	-4.254400296	4.36378257	284.1209101	4.47595763	277.0003601	1	-5.192496	-0.1556668761	0.08	0.210389	0.94083
140	0.063549	-4.275470771	5.88943255	210.5197512	5.91612274	209.5700055	1	-21.680092	-0.6499518141	0.5	0.403024	0.98069
141	0.136069	-4.467052001	4.60672483	269.1373853	4.60798938	269.0635271	2	-6.501442	-0.19490803	0.18	0.103767	0.896233
142	0.221317	-4.258621834	4.64244617	267.0665055	4.64244617	267.0665055	1	-9.946683	-0.298193599	0.5	0.44204	0.914193
143	0.26875	-4.244286347	4.12175313	300.8044966	4.15639639	298.2973131	1	-5.705542	-0.1710475847	0.08	0.525507	0.841357
144	0.858233	-4.273091579	4.20109867	295.1232458	4.32092074	286.9392775	1	-13.421821	-0.4023754561	0.5	0.21888	0.899041
145	0.593183	-4.351907869	4.41568471	280.7813413	4.41568471	280.7813413	1	-5.563635	-0.1667933264	0.5	0.492356	0.895198
146	0.475626	-4.301426431	4.57770097	270.843789	4.63264019	267.6318092	1	-2.328662	-0.06981142383	0.09	0.481529	0.893231
147	0.603728	-4.173325036	3.86377143	320.8890324	3.90384971	317.5946739	1	-19.344042	-0.5799189039	0.5	0.47641	0.813017
148	0.431281	-4.345772277	4.88913598	253.5912031	4.88913598	253.5912031	1	-11.20968	-0.3360572387	0.5	0.455859	0.798072
149	0.332698	-4.444354812	5.17204957	239.7196428	5.19272665	238.7650957	1	-13.883766	-0.4162241977	0.5	0.445992	0.883472
150	0.017689	-4.375841934	5.59832018	221.4667678	5.6332182	220.094772	1	-6.679071	-0.2002332053	0.46	0.617408	0.975947
151	0.701246	-4.399197765	3.53276183	350.9554097	3.53276183	350.9554097	1	-16.611838	-0.4980096138	0.5	0.387524	0.899803
152	0.111772	-4.42228485	4.39512046	282.095084	4.39512046	282.095084	1	-17.803901	-0.5337467089	0.5	0.15575	0.892728
153	-0.043158	-4.382177723	5.32315252	232.9149636	5.32315252	232.9149636	1	-14.135798	-0.4237799154	0.5	0.188321	0.898335
154	0.107828	-4.167516432	3.83111007	323.6247074	4.04299193	306.6644448	1	-17.816524	-0.5341251363	0.5	0.492849	0.89552
155	0.372106	-4.231014855	3.03346244	408.7216835	3.10702795	399.0443264	1	-25.096554	-0.7523746117	0.5	0.422134	0.932615
156	-0.134533	-4.313179343	4.42718862	280.0517398	4.47700915	276.9353008	1	-21.061801	-0.6314159445	0.5	0.477489	0.982751
157	-0.070235	-4.345579273	4.91782323	252.1119238	4.92790291	251.5962465	1	-16.308956	-0.4889294537	0.5	0.52174	0.879777
158	0.040166	-4.298853303	5.71550751	216.9259463	5.71550751	216.9259463	3	-29.949212	-0.8978534164	0.5	0.400719	0.974224
159	0.137833	-4.201186074	5.18733271	239.0133706	5.18733271	239.0133706	1	-18.841394	-0.564849919	0.5	0.207872	0.914535
160	0.146778	-4.656551254	6.60147915	187.8127382	6.60147915	187.8127382	1	-15.549561	-0.4661633991	0.5	0.174977	0.905842
161	0.553858	-4.546584934	3.8181952	324.7193531	3.94942537	313.9296883	1	-14.879279	-0.446068881	0.5	0.398011	0.913091
162	0.153828	-4.527160903	5.35595886	231.488312	5.35595886	231.488312	1	-10.273876	-0.3080025834	0.5	0.470554	0.917334
163	0.191512	-4.489477003	5.08937021	243.6140081	5.14102509	241.1662759	1	-9.354415	-0.2804378782	0.5	0.458272	0.932267
164	0.050416	-4.429522195	5.63391869	220.0674067	5.63731534	219.9348095	1	-16.237167	-0.4867772769	0.5	0.215116	0.850101
165	0.180857	-4.410177187	7.8251889	158.4424212	7.83271305	158.2902205	3	-36.129332	-1.08312847	0	0.336013	0.972255
166	0.070678	-4.409260832	5.84507714	212.1172819	5.84507714	212.1172819	1	-12.748469	-0.3821889018	0.5	0.172117	0.926116
167	0.49957	-4.431024121	4.89264092	253.4095381	4.89264092	253.4095381	1	-20.57554	-0.6168382288	0.5	0.192228	0.947418
168	0.683564	-4.247029939	4.01550505	308.76362	4.01550505	308.76362	1	-12.47657	-0.3740375873	0.5	0.350447	0.915358
169	0.147799	-4.332139019	5.57132429	222.5398865	5.57542339	222.3762733	1	-4.71281	-0.1412862736	0.5	0.45016	0.892589
170	0.012387	-4.467550986	6.26785529	197.8095885	6.26785529	197.8095885	1	-12.891118	-0.3864654047	0.5	0.478189	0.907019
171	0.119996	-4.359942833	5.16989263	239.8196566	5.22505054	237.2880159	1	-13.244247	-0.3970519297	0.5	0.207794	0.865014
172	0.548473	-4.228579537	3.87921384	319.6116344	3.88303755	319.296906	1	-8.266901	-0.2478350785	0.5	0.430404	0.839721
173	0.392625	-4.384428392	3.72995019	332.4017245	3.82431508	324.1997193	1	-9.517093	-0.2853148345	0.5	0.404769	0.856779
174	0.540154	-4.236899301	3.85433628	321.6745466	3.89426211	318.376586	1	-20.017458	-0.6001073769	0.5	0.48368	0.921526
175	0.194449	-4.199081575	3.63193746	341.3720333	3.73550185	331.9077129	1	-0.62568	-0.01875738586	0.01	0.582906	0.809484
176	0.452027	-4.32502548	3.68969291	336.0284733	3.74931434	330.6849634	1	-15.929448	-0.4775521075	0.5	0.473734	0.921032
177	0.288119	-4.488934322	4.37548789	283.3608289	4.4617244	277.8840117	1	-14.227161	-0.4265189051	0.5	0.481899	0.881171
178	0.002035	-4.391495295	4.82308316	257.0641713	4.82308316	257.0641713	1	-13.787721	-0.4133448454	0.5	0.595031	0.793683
179	0.534943	-4.24211028	4.3947107	282.1213864	4.42925493	279.9210917	1	-15.333439	-0.4596842345	0.5	0.469453	0.907783
180	0.197102	-4.196428601	4.31019487	287.6533226	4.44030002	279.2247978	1	-11.476216	-0.3440477747	0.5	0.587073	0.954247
181	1.274927	-4.419744862	3.40542662	364.0782826	3.40542662	364.0782826	1	-3.351405	-0.1004724408	0.11	0.203146	0.958953
182	0.412404	-4.452250059	4.39547234	282.0725009	4.49259544	275.9745212	1	-7.364467	-0.2207808291	0.5	0.21203	0.805101
183	1.043761	-4.650910937	4.17055521	297.2846091	4.18318236	296.3872403	1	-12.044465	-0.3610834251	0.5	0.368393	0.808554
184	0.70443	-4.160224137	1.90341322	651.3781991	1.90341322	651.3781991	1	-10.718076	-0.321319344	0.5	0.163954	0.880183
185	0.973537	-4.636175627	3.82781614	323.9031944	3.9699396	312.3074909	1	-17.262472	-0.5175151006	0.5	0.079446	0.920554
186	1.329225	-4.280487654	3.63348792	341.2263651	3.69245623	335.777	2	-18.125489	-0.5433876598	0.5	0.177328	0.965604
187	0.599244	-4.265409442	2.62183203	472.8914214	2.80867662	441.4327611	1	-8.966266	-0.2688014817	0.5	0.171696	0.852097
188	0.988313	-4.012366341	2.42479328	511.3185877	2.48829811	498.2690259	1	-5.010528	-0.150211621	0.5	0.531201	0.78945
189	0.728374	-4.272305474	2.63043268	471.345222	2.71544175	456.5893838	1	-11.13053	-0.333684385	0.5	0.570572	0.729763
190	0.054253	-4.60686655	6.05840703	204.648164	6.05857153	204.6426075	2	-20.352916	-0.6101641393	0.5	0.52675	0.684288
191	0.50693	-4.154190239	2.46372235	503.2392856	2.46372235	503.2392856	1	-7.821945	-0.2344956535	0.5	0.23846	0.807876
192	0.423347	-4.237772454	3.60120064	344.2856978	3.62149454	342.3564116	1	-22.535621	-0.6755998891	0.5	0.500656	0.622667
193	0.723241	-4.263325829	4.78268862	259.2353327	4.80894563	257.8198988	1	-11.246782	-0.3371695269	0.5	0.087816	0.912187
194	-0.051609	-4.256872604	4.34594917	285.2867871	4.38452952	282.7764917	1	-13.505589	-0.4048867537	0.5	0.136643	0.90558
195	0.074963	-3.976598054	4.3084374	287.7706603	4.3084374	287.7706603	1	-15.302907	-0.4587689095	0.5	0.512453	0.90188
196	0.017415	-4.034146033	4.69525751	264.0625935	4.85399895	255.426894	1	-17.816922	-0.534137068	0.5	0.210482	0.852808
197	0.072782	-4.242881089	4.19335368	295.668329	4.25312244	291.5133277	3	-12.890973	-0.3864610578	0.09	0.128235	0.918648
198	0.240973	-4.448478712	4.62598132	268.0170519	4.76559354	260.1652585	1	-24.259841	-0.7272906253	0.5	0.372025	0.727491
199	0.131701	-4.024846794	4.12661653	300.4499852	4.18010403	296.6055071	1	-9.667997	-0.2898388157	0.5	0.559865	0.818591
200	0.064534	-4.092014359	4.44094012	279.1845515	4.44094012	279.1845515	1	-11.58047	-0.3471732262	0.5	0.534134	0.95672
201	0.369086	-4.084576041	4.25968211	291.0644136	4.25968211	291.0644136	1	-1.532805	-0.04595226766	0.1	0.536048	0.918282
202	0.511336	-4.049668726	4.12800685	300.3487931	4.130122	300.1949762	1	-5.616816	-0.1683876502	0.12	0.420321	0.924363
203	0.39407	-4.166934952	4.59872162	269.6057683	4.68508192	264.6361145	1	-5.166058	-0.154874286	0.5	0.441662	0.918728
204	0.237653	-4.323351285	3.82837769	323.855684	3.87005407	320.3681016	1	-8.067151	-0.2418467333	0.5	0.386497	0.688838
205	-0.251506	-4.219077593	5.20501144	238.2015659	5.20501144	238.2015659	1	-13.717545	-0.4112410251	0.5	0.394208	0.976239
