Filename	C	H	N	B	ESP	OOP	DP	aekcal	aehart	aeev	aej	aepekcal	aepehart	aepeev	aepej	homoev	homohart	homokcal	homoj	lumoev	lumohart	lumokcal	lumoj	hlgapev	hlgaphart	hlgapkcal	hlgapj	diffaekcal	diffaehart	diffaeev	diffaej	diffhlgapev	diffhlgaphart	diffhlgapkcal	diffhlgapj
PAH53		26	16	00	00		-999.84326441	0.00000000	0.10426000	5389.12210065	8.58811273	233.69445071	22548.08686912	31.33210524	0.04993089	1.35868867	131.09352832	-4.67420000	-0.17177368	-107.78961352	-450.99174296	-2.81560000	-0.10347139	-64.92927898	-271.66410326	1.85860000	0.06830229	42.86033454	179.32763970	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH54		26	16	00	00		-999.83740655	0.00000000	0.16394000	5385.44623852	8.58225487	233.53505024	22532.70706197	31.31073394	0.04989683	1.35776192	131.00411080	-5.29220000	-0.19448476	-122.04103219	-510.61967868	-2.20070000	-0.08087423	-50.74934801	-212.33527207	3.09150000	0.11361053	71.29168418	298.28440661	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH55		26	16	00	00		-999.83782618	0.00000000	0.15260000	5385.70956210	8.58267450	233.54646903	22533.80880783	31.31226490	0.04989927	1.35782831	131.01051634	-5.29440000	-0.19456561	-122.09176540	-510.83194641	-2.22030000	-0.08159452	-51.20133475	-214.22638460	3.07410000	0.11297109	70.89043064	296.60556181	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH56		26	16	00	00		-999.85332733	2.92600000	0.06734000	5395.43668353	8.59817566	233.96827693	22574.50708389	31.36881793	0.04998939	1.36028068	131.24713422	-5.23540000	-0.19239740	-120.73119306	-505.13931177	-2.17830000	-0.08005105	-50.23279173	-210.17400062	3.05710000	0.11234635	70.49840133	294.96531116	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH57		26	16	00	00		-999.86265254	0.00000000	0.08978000	5401.28833983	8.60750086	234.22202877	22598.99041385	31.40283919	0.05004361	1.36175598	131.38947917	-5.25520000	-0.19312504	-121.18779191	-507.04972136	-2.14620000	-0.07887140	-49.49254814	-207.07682143	3.10900000	0.11425364	71.69524377	299.97289993	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH58		26	16	00	00		-999.84668950	0.00000000	0.01211000	5391.27138105	8.59153782	233.78765232	22557.07945831	31.34460105	0.04995080	1.35923054	131.14581079	-5.46070000	-0.20067703	-125.92673453	-526.87745727	-1.97790000	-0.07268648	-45.61145791	-190.83833991	3.48280000	0.12799054	80.31527662	336.03911736	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH59		26	16	00	00		-999.86368093	0.00000000	0.05541000	5401.93366225	8.60852925	234.25001259	22601.69044285	31.40659106	0.05004959	1.36191868	131.40517700	-5.44700000	-0.20017356	-125.61080502	-525.55560821	-1.96250000	-0.07212055	-45.25632547	-189.35246578	3.48450000	0.12805301	80.35447955	336.20314243	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH60		26	16	00	00		-999.83955789	0.00000000	0.18467000	5386.79622701	8.58440621	233.59359128	22538.35541381	31.31858272	0.04990934	1.35810228	131.03695010	-5.54070000	-0.20361697	-127.77157837	-534.59628390	-1.89590000	-0.06967304	-43.72049298	-182.92654261	3.64480000	0.13394393	84.05108539	351.66974129	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH61		26	16	00	00		-999.84488016	6.07700000	0.06978000	5390.13600050	8.58972848	233.73841756	22552.32902609	31.33800000	0.04994028	1.35894429	131.11819200	-5.43070000	-0.19957455	-125.23491809	-523.98289728	-1.90550000	-0.07002583	-43.94187424	-183.85280181	3.52520000	0.12954871	81.29304385	340.13009548	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH62		24	14	00	00		-922.47651497	0.00000000	0.09058000	4929.62213880	7.85585293	213.76864662	20625.53902874	31.20014012	0.04972059	1.35296612	130.54138626	-5.14630000	-0.18912304	-118.67649823	-496.54246861	-2.24740000	-0.08259043	-51.82627560	-216.84113712	2.89890000	0.10653261	66.85022263	279.70133149	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH63		26	16	00	00		-999.81214520	0.00700000	0.29491000	5369.59449908	8.55699351	232.84765376	22466.38338415	31.21857267	0.04974996	1.35376543	130.61850805	-5.43730000	-0.19981709	-125.38711771	-524.61970048	-2.04990000	-0.07533244	-47.27181737	-197.78528388	3.38740000	0.12448465	78.11530034	326.83441661	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
